Time,Timestamp,Elapsed Time,Heat Release Rate,Doorway Temperature 0.75 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.6 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
345,2018-12-04 10:09:47,00:07:48,494.64,74.58,23.25,504.91,407.89,383.6,131.3,94.81,64.14,61.27,465.09,401.62,375.5,319.14,114.33,92.32,90.71,45.09,440.95,387.67,366.56,334.62,147.87,83.15,56.31,470.38,379.51,361.73,319.17,112.93,68.32,50.08,33.9,350.11,306.56,45.61,15.37,16.37,313.65,39.9,2.86,2.08,0.99,-0.2,-0.59,-0.62,-0.61,3.67,0.74,0.54,14.52,6.39,3.91,4.15,3.7,16.55,15.58,20.93,15.35,20.97,15.09,20.94,15.76,20.96
346,2018-12-04 10:09:48,00:07:49,468.8,75.47,22.91,522.06,406.01,384.54,133.25,90.14,63.44,62.34,457.02,398.07,374.12,320.9,112.8,92.32,91.92,44.94,435.13,387.82,368.45,333.41,147.23,83.59,56.05,467.08,387.38,362.28,315.91,110.0,67.21,48.97,32.29,349.35,307.0,46.24,15.41,16.26,315.26,42.1,3.18,2.46,0.45,0.74,-0.63,-0.68,-0.86,3.49,0.73,-0.02,14.52,9.35,3.11,2.23,3.7,16.55,15.62,20.96,15.37,20.92,15.06,20.95,15.75,20.94
347,2018-12-04 10:09:49,00:07:50,476.91,75.5,23.25,517.86,407.17,386.17,134.57,91.83,63.51,61.64,449.62,397.1,373.07,322.69,113.18,90.7,92.0,45.13,420.09,385.61,366.56,332.65,146.05,83.81,55.53,470.95,388.75,360.79,317.96,109.33,67.62,47.94,32.06,349.78,307.73,47.23,15.29,16.33,317.67,43.43,2.96,2.07,0.6,-0.62,-0.71,-0.64,-0.87,3.3,0.43,-0.24,14.52,7.87,3.91,2.23,2.74,13.26,15.63,20.96,15.41,20.95,15.06,20.94,15.77,20.95
348,2018-12-04 10:09:50,00:07:51,514.17,79.79,23.75,503.12,408.22,387.7,133.86,92.79,63.22,61.31,460.11,403.35,371.69,315.63,113.63,90.67,92.41,45.84,416.45,383.15,365.37,330.83,145.98,84.22,56.17,466.65,386.26,360.83,314.31,109.71,68.25,46.05,31.62,347.57,308.91,47.72,15.34,16.38,318.09,43.25,3.15,1.68,1.06,-0.58,-0.65,-0.7,-0.78,5.72,2.6,2.29,14.52,7.87,3.91,0.32,2.74,18.19,15.67,20.95,15.45,20.89,15.06,20.96,15.78,20.94
349,2018-12-04 10:09:51,00:07:52,505.04,80.38,23.64,491.41,406.3,390.8,132.01,93.26,64.43,60.61,463.12,398.83,369.07,315.99,114.25,91.87,92.18,46.2,411.76,383.47,364.71,332.14,147.57,83.55,57.3,469.8,383.64,363.44,317.56,111.11,69.27,45.01,32.55,346.68,306.88,47.19,15.37,16.4,315.66,41.72,3.05,2.48,-0.24,0.17,-0.66,-0.53,-0.66,4.25,1.26,0.94,14.52,7.87,4.71,0.32,2.74,14.9,15.68,20.93,15.48,20.98,15.1,20.95,15.8,20.96
350,2018-12-04 10:09:52,00:07:53,482.75,79.72,23.83,509.54,404.46,392.61,130.13,91.2,63.11,59.14,456.41,399.23,370.13,314.34,113.96,92.39,93.47,46.76,412.95,379.59,362.96,331.3,147.76,82.67,58.74,467.43,381.76,360.93,314.15,109.04,68.09,47.27,34.5,348.18,308.54,47.64,15.49,16.33,316.18,40.61,3.39,1.96,0.6,-0.56,-0.27,-0.85,-0.83,4.7,1.77,1.37,12.9,7.87,4.71,4.15,3.7,16.55,15.69,20.96,15.51,20.93,15.13,20.95,15.85,20.93
351,2018-12-04 10:09:53,00:07:54,499.43,78.17,23.93,509.05,403.81,396.85,127.96,90.8,62.23,59.14,454.04,398.77,371.04,316.14,112.7,90.74,93.44,47.14,419.16,377.53,360.5,333.64,147.34,83.19,60.0,455.95,381.29,361.92,316.65,118.26,67.92,49.83,34.43,348.69,307.98,47.9,15.44,16.4,317.53,41.31,3.39,1.69,-0.55,-0.62,-0.74,-0.76,-0.63,4.32,1.41,0.75,12.9,6.39,4.71,2.23,3.7,18.19,15.69,20.94,15.51,20.92,15.14,20.93,15.89,20.96
352,2018-12-04 10:09:54,00:07:55,486.12,76.57,24.39,531.2,412.8,397.29,127.48,89.77,61.87,60.21,463.34,396.27,372.17,318.82,112.74,89.16,89.58,47.99,419.7,375.28,359.88,335.46,147.5,84.62,60.77,463.02,380.71,362.9,309.32,117.52,68.54,49.24,33.72,348.33,307.04,48.31,15.52,16.37,316.51,41.76,3.26,2.32,-0.7,-0.7,-0.5,-0.79,-0.73,1.32,-1.25,-2.16,12.9,10.83,3.91,2.23,3.7,16.55,15.69,20.94,15.52,20.98,15.19,20.95,15.92,20.96
353,2018-12-04 10:09:55,00:07:56,568.64,75.17,23.93,527.75,410.55,393.41,127.58,91.53,61.74,61.93,465.23,394.13,371.03,314.08,112.06,87.94,90.26,47.16,419.07,378.28,359.43,334.36,146.65,86.78,59.73,470.62,379.4,363.73,307.66,118.59,69.48,49.3,34.5,348.91,304.94,48.35,15.41,16.29,317.02,42.47,3.1,1.65,-0.51,-0.44,-0.27,-0.69,-0.7,3.08,0.24,-0.28,16.13,7.87,3.11,2.23,2.74,16.55,15.69,20.95,15.53,20.94,15.21,20.95,15.94,20.96
354,2018-12-04 10:09:56,00:07:57,615.91,75.87,24.84,541.43,410.45,392.61,126.01,93.3,60.98,62.52,469.83,391.85,372.23,314.05,111.47,87.28,92.11,46.2,420.3,376.29,357.91,337.54,146.28,89.39,59.22,475.69,379.73,365.77,308.95,117.96,70.85,49.16,33.86,348.32,305.74,48.89,15.44,16.32,316.86,42.64,3.02,1.76,-0.66,-0.42,-0.83,-0.83,-0.9,0.81,-1.98,-2.74,12.9,7.87,2.3,0.32,3.7,19.84,15.68,20.96,15.52,20.97,15.24,20.93,15.96,20.96
355,2018-12-04 10:09:57,00:07:58,552.22,74.99,24.54,523.65,410.44,394.34,125.24,93.76,61.0,61.73,467.84,391.11,371.38,322.97,111.27,86.42,90.36,44.81,419.64,373.37,358.18,335.62,146.57,91.8,59.13,469.5,380.44,366.95,312.6,118.32,71.23,46.44,34.03,348.62,306.59,48.68,15.64,16.37,316.14,41.17,2.94,1.82,0.42,0.51,-0.62,-0.84,-0.88,4.34,1.4,0.97,12.9,9.35,3.91,4.15,2.74,18.19,15.66,20.94,15.51,20.99,15.25,20.95,15.93,20.94
356,2018-12-04 10:09:58,00:07:59,491.9,76.19,24.08,500.63,409.72,392.17,125.93,94.1,61.05,60.57,464.33,391.92,371.61,325.95,111.98,87.35,90.59,44.31,428.79,373.56,358.23,338.55,146.46,92.14,59.14,479.06,381.57,368.09,316.42,113.3,71.5,45.82,33.41,350.32,308.79,48.71,15.52,16.33,315.88,41.76,3.34,1.35,0.62,0.78,-0.68,-0.74,-0.77,3.18,0.29,-0.36,12.9,7.87,3.11,0.32,4.66,18.19,15.66,20.96,15.5,20.94,15.29,20.94,15.91,20.95
357,2018-12-04 10:09:59,00:08:00,484.84,75.97,23.62,532.8,407.96,391.2,126.68,96.13,61.6,61.67,458.09,395.25,371.72,330.95,113.28,87.13,91.62,44.68,428.22,382.99,358.45,340.49,145.59,90.78,60.43,472.88,392.44,369.03,313.09,108.73,71.13,44.82,32.77,352.76,306.99,49.3,15.63,16.32,317.26,42.76,3.34,1.53,0.49,-0.55,-0.74,-0.81,-0.83,2.23,-0.48,-1.16,14.52,9.35,2.3,0.32,3.7,13.26,15.67,20.96,15.51,20.96,15.29,20.93,15.9,20.93
358,2018-12-04 10:10:00,00:08:01,487.12,74.03,23.29,529.83,408.32,391.56,127.43,95.47,62.45,62.85,480.96,394.49,372.13,326.72,114.59,85.92,92.55,45.57,420.48,386.4,360.75,335.9,144.43,90.49,60.69,450.1,389.91,371.76,318.07,111.3,70.0,47.08,31.35,353.89,300.78,50.42,15.67,16.18,320.42,42.24,3.24,2.02,0.58,-0.57,-0.51,-0.64,-0.81,4.58,1.87,1.08,14.52,4.91,3.91,-3.5,4.66,14.9,15.67,20.94,15.5,20.9,15.3,20.94,15.88,20.95
359,2018-12-04 10:10:01,00:08:02,468.66,71.98,23.21,536.94,413.54,394.52,128.5,93.47,63.87,64.16,485.53,396.79,371.49,322.57,116.06,87.19,91.32,46.26,420.9,384.11,360.33,338.43,144.9,89.56,61.89,454.71,387.54,373.09,318.13,108.5,68.78,46.36,30.47,354.51,299.79,51.64,15.63,16.21,318.99,42.24,3.25,1.2,0.98,-0.77,-0.58,-0.71,-0.86,4.51,1.52,1.29,14.52,7.87,4.71,4.15,2.74,13.26,15.66,20.96,15.47,20.97,15.3,20.94,15.83,20.93
360,2018-12-04 10:10:02,00:08:03,432.87,71.28,23.73,524.05,413.03,391.08,129.25,91.0,64.78,65.3,484.92,395.56,372.76,317.22,118.0,90.61,93.12,45.78,419.82,386.35,360.51,339.71,146.68,89.93,62.29,462.14,386.67,371.17,321.24,109.73,68.89,48.22,34.15,351.78,292.86,53.11,15.33,16.18,316.94,43.54,3.13,1.79,0.33,0.17,-0.74,-0.65,-0.77,4.13,1.4,0.7,14.52,9.35,4.71,2.23,3.7,16.55,15.67,20.95,15.44,20.97,15.29,20.94,15.79,20.95
361,2018-12-04 10:10:03,00:08:04,476.84,70.66,23.1,526.16,408.74,387.49,129.59,88.76,65.37,66.8,469.46,398.64,376.97,312.42,120.98,92.41,94.19,45.78,420.07,384.98,360.0,338.0,143.16,90.77,61.7,465.3,383.81,367.97,319.96,109.98,69.8,51.8,34.67,350.69,287.55,50.49,15.59,16.29,320.42,44.4,3.62,2.28,0.49,-0.08,-0.4,-0.63,-0.66,3.44,0.64,0.26,12.9,7.87,3.91,-1.59,3.7,14.9,15.67,20.93,15.43,20.98,15.29,20.96,15.79,20.96
362,2018-12-04 10:10:04,00:08:05,489.33,69.85,23.28,515.3,421.76,390.17,129.7,88.94,65.59,66.95,462.49,400.48,377.52,315.83,122.55,91.27,93.56,46.0,411.35,385.23,360.18,335.37,141.88,88.05,61.08,464.98,382.22,366.59,318.83,113.36,70.76,53.35,33.47,350.68,291.64,51.22,15.62,16.47,323.08,44.61,2.96,1.97,0.76,-0.71,-0.64,-0.82,-0.82,2.63,-0.04,-0.96,16.13,7.87,3.11,0.32,2.74,16.55,15.7,20.95,15.42,20.98,15.28,20.95,15.76,20.96
363,2018-12-04 10:10:05,00:08:06,486.6,68.6,23.02,511.15,420.46,392.17,130.5,90.46,65.96,66.41,456.86,402.07,377.23,317.19,121.51,90.21,94.45,46.05,415.9,383.79,362.63,335.41,143.58,85.82,61.05,456.83,379.43,363.79,314.69,117.05,71.13,51.73,32.01,350.17,293.89,51.99,15.77,16.39,321.87,43.72,3.09,2.38,-0.65,-0.7,-0.68,-0.72,-0.77,0.63,-1.98,-3.11,14.52,7.87,3.91,-1.59,1.78,14.9,15.7,20.94,15.43,20.93,15.29,20.95,15.78,20.96
364,2018-12-04 10:10:06,00:08:07,490.69,67.71,23.43,500.59,416.32,390.58,132.08,90.13,66.18,65.78,453.74,406.48,375.85,316.28,120.95,89.62,93.2,45.75,423.17,382.52,366.15,337.09,146.23,86.18,60.97,458.23,377.44,362.2,319.89,115.56,71.57,54.13,30.93,349.81,290.02,52.55,15.63,16.59,322.39,44.76,3.59,1.67,0.72,-0.58,-0.63,-0.66,-0.75,2.71,0.02,-0.84,12.9,4.91,3.11,0.32,4.66,14.9,15.7,20.95,15.43,20.97,15.29,20.94,15.79,20.94
365,2018-12-04 10:10:07,00:08:08,518.98,66.66,24.19,496.41,414.66,383.7,132.6,89.79,65.16,66.08,464.9,406.44,374.11,317.78,120.17,91.35,93.64,46.38,423.68,382.92,364.84,335.7,146.23,85.27,61.08,463.37,378.45,363.25,318.76,119.74,72.3,56.05,32.2,348.49,289.68,52.88,15.24,16.39,319.64,45.68,3.18,1.74,-0.61,-0.28,-0.72,-0.72,-0.72,2.15,-0.7,-1.32,16.13,4.91,3.91,2.23,3.7,14.9,15.74,20.96,15.48,20.97,15.28,20.95,15.82,20.94
366,2018-12-04 10:10:08,00:08:09,498.67,65.87,25.31,519.32,414.7,385.18,136.33,89.43,65.05,67.03,467.92,407.64,372.66,325.03,120.24,92.23,93.2,47.05,426.59,378.75,363.9,338.69,146.34,85.78,61.74,460.82,376.09,363.54,318.5,116.87,71.9,54.76,34.08,346.93,292.56,50.08,15.25,16.32,320.16,46.32,2.87,2.2,0.27,-0.68,-0.81,-0.76,-0.73,5.15,2.59,1.78,11.29,7.87,3.11,0.32,2.74,13.26,15.75,20.94,15.53,20.93,15.29,20.93,15.82,20.96
367,2018-12-04 10:10:09,00:08:10,514.68,64.85,30.74,530.03,411.3,385.39,137.53,89.42,64.53,66.84,468.92,409.11,372.15,326.96,120.05,92.89,94.11,48.12,423.38,380.12,361.64,338.94,146.38,83.61,62.62,455.82,374.85,361.72,320.25,115.04,71.89,54.5,33.32,345.97,293.03,47.55,14.97,16.35,326.59,47.09,3.12,2.13,-0.64,-0.62,-0.64,-0.7,-0.7,3.05,0.04,-0.36,12.9,7.87,4.71,2.23,2.74,16.55,15.78,20.95,15.57,20.93,15.26,20.95,15.84,20.95
368,2018-12-04 10:10:10,00:08:11,519.54,64.86,34.65,548.69,412.28,392.24,133.31,90.05,65.19,67.43,469.53,406.37,370.95,326.26,120.24,95.06,94.11,47.41,415.82,379.14,361.68,339.82,147.66,82.84,61.48,450.37,380.0,361.72,318.75,111.8,72.0,49.47,32.38,347.25,295.84,47.85,14.94,16.35,323.48,46.2,3.55,2.17,0.69,-0.46,-0.82,-0.73,-0.76,4.24,0.99,0.89,16.13,7.87,4.71,-1.59,2.74,14.9,15.79,20.94,15.62,20.89,15.26,20.94,15.86,20.96
369,2018-12-04 10:10:11,00:08:12,523.15,65.32,28.56,546.4,413.62,395.28,130.57,91.71,65.45,67.91,468.53,403.63,369.68,327.04,121.77,96.76,91.03,47.01,421.84,378.49,363.06,341.83,147.97,84.38,60.72,452.92,379.32,363.65,318.1,108.88,72.85,51.25,31.41,347.83,294.25,48.36,14.82,16.31,322.97,45.46,3.21,2.37,0.31,-0.58,-0.74,-0.81,-0.79,2.29,-0.43,-1.06,16.13,6.39,3.11,-1.59,4.66,14.9,15.79,20.93,15.65,20.91,15.25,20.94,15.87,20.96
370,2018-12-04 10:10:12,00:08:13,528.59,63.41,24.82,516.38,413.14,398.31,129.78,94.94,66.22,67.65,462.28,401.64,372.47,326.7,122.55,99.19,92.35,45.82,431.34,376.96,361.06,335.08,147.63,85.11,59.83,458.05,379.75,362.77,312.45,104.98,72.63,50.25,30.09,345.72,293.96,48.55,14.63,16.28,324.18,45.65,2.53,1.8,0.78,-0.44,-0.13,-0.55,-0.76,5.99,3.04,2.66,12.9,4.91,4.71,4.15,2.74,16.55,15.8,20.94,15.68,20.94,15.25,20.94,15.88,20.95
371,2018-12-04 10:10:13,00:08:14,512.29,64.0,25.05,507.76,411.36,395.01,132.02,98.13,65.76,68.34,465.79,404.23,372.61,325.89,123.21,98.26,93.81,46.03,439.34,375.58,362.36,335.14,148.6,83.34,60.44,478.93,381.12,361.6,313.83,104.38,71.74,47.87,30.38,342.74,293.18,48.74,14.71,16.28,322.82,45.2,2.64,1.91,0.81,0.6,-0.61,-0.65,-0.84,4.11,0.72,0.95,14.52,7.87,3.11,2.23,3.7,16.55,15.79,20.96,15.7,20.97,15.25,20.94,15.87,20.95
372,2018-12-04 10:10:14,00:08:15,557.58,72.88,23.65,509.88,411.77,387.89,133.38,99.06,65.11,69.41,462.88,404.95,370.94,323.99,124.01,94.36,94.77,46.96,451.49,374.24,364.11,333.06,149.29,81.73,60.23,479.22,384.42,362.51,312.78,103.53,71.89,50.1,32.38,343.32,294.0,48.67,14.67,16.28,321.32,40.33,3.35,2.11,0.48,0.53,-0.63,-0.68,-0.6,0.87,-1.73,-2.58,12.9,6.39,4.71,0.32,3.7,14.9,15.8,20.95,15.71,20.95,15.26,20.95,15.89,20.94
373,2018-12-04 10:10:15,00:08:16,529.53,75.62,23.49,497.97,410.65,384.95,134.43,98.69,65.29,68.74,465.4,405.71,370.51,321.58,125.99,91.78,93.7,47.3,457.41,382.36,364.14,334.52,150.92,82.98,60.56,472.44,382.75,363.38,313.91,105.87,72.0,52.68,33.32,344.44,296.28,48.92,14.66,16.27,320.59,38.76,3.15,1.89,1.37,0.6,-0.74,-0.64,-0.78,1.76,-0.95,-1.94,14.52,4.91,3.91,-1.59,3.7,14.9,15.82,20.93,15.73,20.92,15.26,20.93,15.9,20.94
374,2018-12-04 10:10:16,00:08:17,519.57,81.76,24.14,491.56,410.1,381.72,135.6,97.03,64.55,67.97,458.14,402.1,371.01,317.83,128.49,90.3,94.36,48.96,454.82,384.17,364.97,339.63,151.03,85.98,60.52,482.87,381.19,368.32,307.6,106.6,71.92,52.49,34.36,348.92,300.94,49.03,14.89,16.27,306.13,39.91,3.41,2.11,0.56,0.37,-0.75,-0.86,-0.85,2.08,-0.84,-1.5,12.9,7.87,2.3,2.23,3.7,16.55,15.84,20.93,15.74,20.97,15.25,20.93,15.9,20.94
375,2018-12-04 10:10:17,00:08:18,509.64,82.7,25.23,501.09,407.07,377.63,138.31,97.14,64.08,67.35,459.54,397.55,369.53,321.65,129.7,90.68,95.4,49.37,456.37,381.93,368.43,342.88,149.93,88.74,60.59,482.3,379.31,369.27,308.63,108.87,72.73,54.75,34.37,352.1,303.09,49.52,14.86,16.39,305.56,41.48,3.37,2.01,0.5,-0.8,-0.77,-0.68,-0.7,3.49,0.48,0.09,11.29,6.39,5.51,-1.59,1.78,16.55,15.86,20.96,15.74,20.9,15.22,20.94,15.89,20.96
376,2018-12-04 10:10:18,00:08:19,500.96,81.76,25.39,485.11,406.38,382.41,136.35,95.89,63.38,66.9,451.28,396.06,368.79,324.5,130.22,89.05,95.47,48.55,461.85,383.23,372.57,348.81,150.87,89.4,60.4,476.81,383.22,371.41,309.84,111.38,72.62,51.79,32.86,353.15,303.45,48.88,14.85,16.43,310.8,41.26,3.35,1.96,0.89,-0.6,-1.17,-0.67,-0.91,2.93,0.16,-0.39,11.29,4.91,3.11,0.32,2.74,13.26,15.9,20.94,15.75,20.95,15.2,20.95,15.87,20.95
377,2018-12-04 10:10:19,00:08:20,503.7,84.47,25.92,511.79,403.65,386.12,133.84,94.76,63.64,66.14,452.3,398.42,368.26,326.74,131.1,88.59,94.41,48.93,470.55,383.56,377.01,350.83,151.34,90.51,60.64,483.28,382.98,372.4,308.12,112.14,72.7,51.36,31.93,354.09,306.2,48.95,14.89,16.5,316.15,41.29,3.05,1.68,0.64,0.13,0.44,-0.76,-0.58,3.19,0.5,-0.21,14.52,7.87,4.71,2.23,2.74,16.55,15.92,20.94,15.73,20.94,15.19,20.93,15.83,20.95
378,2018-12-04 10:10:20,00:08:22,481.48,87.47,33.36,501.8,402.41,389.95,132.4,95.33,63.19,64.26,450.45,395.73,367.48,327.5,129.58,90.12,89.18,47.29,462.1,381.96,372.13,349.8,150.53,92.42,61.03,485.49,385.5,374.82,311.56,108.97,70.31,48.54,33.09,354.76,305.92,49.11,14.86,16.51,323.26,40.85,3.34,2.23,-0.17,-0.35,-0.29,-0.56,-0.58,3.56,0.51,0.19,14.52,7.87,4.71,2.23,3.7,13.26,15.93,20.95,15.74,21.0,15.19,20.95,15.79,20.94
379,2018-12-04 10:10:21,00:08:23,491.37,90.52,30.66,496.64,405.15,393.57,132.13,97.43,63.56,63.05,458.5,393.64,368.25,337.03,127.78,91.99,87.16,46.59,465.91,381.74,369.88,349.61,151.59,89.95,61.69,490.36,387.28,376.09,313.83,108.79,70.86,47.35,35.52,356.06,309.66,49.62,14.66,16.5,321.17,39.58,2.93,1.32,0.96,-0.48,-0.27,-0.83,-0.9,2.14,-0.63,-1.4,14.52,9.35,5.51,2.23,2.74,14.9,15.91,20.93,15.72,20.97,15.18,20.95,15.75,20.96
380,2018-12-04 10:10:22,00:08:24,465.74,90.27,29.65,502.76,407.21,392.69,133.03,98.06,63.96,62.6,461.26,390.56,367.23,339.72,126.28,93.17,88.4,47.21,454.1,380.68,368.49,346.84,147.84,88.15,61.98,489.82,393.71,375.54,308.62,109.3,72.13,47.83,35.25,361.55,307.89,50.14,14.77,16.46,318.75,38.68,3.26,0.82,0.68,-0.65,-0.57,-0.79,-0.88,4.64,1.32,1.32,11.29,7.87,4.71,2.23,2.74,18.19,15.9,20.94,15.72,20.97,15.15,20.95,15.71,20.94
381,2018-12-04 10:10:23,00:08:25,487.32,86.7,27.65,511.48,405.04,390.05,133.07,98.39,65.28,63.59,464.99,391.06,368.32,346.54,124.14,95.74,91.45,47.28,454.49,378.47,368.02,345.75,146.06,86.82,62.64,498.34,403.47,376.45,305.39,106.63,71.62,45.83,35.48,362.42,300.62,50.25,14.7,16.46,315.86,39.24,3.32,1.65,0.85,-0.6,-0.65,-0.75,-0.83,5.61,2.76,2.44,12.9,7.87,3.91,0.32,2.74,14.9,15.88,20.95,15.71,20.97,15.14,20.95,15.65,20.96
382,2018-12-04 10:10:24,00:08:26,515.86,85.57,27.12,506.42,402.43,384.47,134.79,98.94,66.19,64.43,458.38,389.61,373.32,347.89,122.31,96.51,91.33,47.76,452.44,379.95,368.78,346.11,142.54,87.48,62.01,500.16,414.36,377.75,305.42,107.26,72.39,49.53,36.33,363.87,300.94,50.24,14.65,16.45,312.15,40.91,3.17,1.28,-0.45,-0.6,0.37,-0.8,-0.79,2.14,-0.7,-1.16,12.9,6.39,3.11,0.32,2.74,14.9,15.88,20.93,15.69,20.94,15.15,20.95,15.64,20.95
383,2018-12-04 10:10:25,00:08:27,500.66,83.21,26.89,518.41,402.55,383.28,133.29,99.16,66.2,63.3,469.77,394.17,375.58,340.75,123.21,96.96,91.85,48.06,449.86,389.49,368.09,344.98,142.05,86.46,62.75,486.31,411.01,378.19,294.53,109.75,72.46,49.68,35.67,362.95,296.33,49.9,14.65,16.37,312.47,40.05,3.11,2.03,-0.77,-0.47,-0.71,-0.75,-0.85,3.21,0.74,-0.38,11.29,7.87,3.91,0.32,3.7,16.55,15.87,20.94,15.67,20.95,15.13,20.94,15.61,20.96
384,2018-12-04 10:10:26,00:08:28,523.55,83.69,26.89,529.34,405.41,386.22,131.61,100.94,66.02,62.61,481.33,395.23,375.91,332.39,121.57,98.26,90.65,48.44,449.76,388.23,366.36,341.52,143.08,87.45,63.24,492.44,407.63,379.32,299.73,112.35,72.32,48.65,37.02,362.12,295.23,49.83,14.65,16.53,314.13,39.98,3.36,2.3,0.99,-0.48,-0.65,-0.52,-0.69,4.6,1.62,1.24,12.9,7.87,3.91,0.32,3.7,14.9,15.88,20.94,15.65,20.96,15.1,20.94,15.61,20.95
385,2018-12-04 10:10:27,00:08:29,480.37,82.15,26.74,533.17,405.84,390.52,130.66,101.15,65.69,61.46,475.72,394.93,376.38,326.25,120.41,99.36,89.39,49.03,438.47,385.43,367.26,340.97,145.07,88.0,64.0,484.41,401.52,379.93,306.53,116.1,72.76,49.12,36.94,361.83,296.56,50.35,14.61,16.3,315.15,40.87,3.38,1.72,0.57,-0.08,-0.51,-0.77,-0.83,3.15,0.47,-0.09,11.29,9.35,3.91,2.23,2.74,14.9,15.87,20.95,15.63,20.92,15.11,20.96,15.57,20.96
386,2018-12-04 10:10:28,00:08:30,470.46,80.79,27.11,519.66,407.64,391.97,129.84,99.16,65.06,59.92,468.11,392.62,373.22,321.93,118.47,101.42,90.71,48.32,428.16,383.44,367.04,343.45,146.13,88.84,63.82,474.4,397.76,378.19,301.38,114.17,73.42,48.61,35.4,361.58,291.74,50.5,14.77,16.42,309.59,41.4,2.99,1.92,0.25,-0.55,-0.8,-0.81,-0.79,4.68,1.72,1.3,12.9,6.39,3.91,2.23,2.74,13.26,15.87,20.95,15.61,20.98,15.12,20.95,15.57,20.95
387,2018-12-04 10:10:29,00:08:31,508.83,79.97,27.33,533.16,410.23,394.97,127.62,97.24,64.73,59.98,461.29,397.53,372.12,328.84,119.02,101.97,91.26,47.95,429.44,384.85,365.11,338.67,147.87,89.98,62.31,502.45,396.85,377.57,303.77,113.97,72.97,47.42,36.26,360.77,290.14,50.64,14.76,16.37,308.62,42.02,3.51,2.04,0.68,-0.55,-0.67,-0.69,-0.7,1.6,-1.29,-1.84,11.29,6.39,3.91,0.32,4.66,16.55,15.85,20.95,15.6,20.95,15.13,20.93,15.59,20.96
388,2018-12-04 10:10:30,00:08:32,475.18,78.21,27.97,522.42,409.4,393.63,126.5,96.13,64.36,60.43,466.46,399.56,373.03,329.86,118.46,99.76,90.56,49.21,438.65,384.27,364.75,336.92,147.3,90.79,62.86,484.01,393.13,376.15,312.21,118.03,72.5,50.01,35.44,356.88,288.81,50.9,14.76,15.95,305.79,43.66,3.59,2.5,-0.17,-0.08,-0.4,-0.52,-0.63,3.27,0.6,-0.05,12.9,7.87,3.11,0.32,3.7,16.55,15.83,20.95,15.59,21.0,15.15,20.94,15.62,20.96
