Time,Timestamp,Elapsed Time,Heat Release Rate,Quadrant A Temperature 25 mm Below Ceiling,Quadrant A Temperature 0.3 m Below Ceiling,Quadrant A Temperature 0.6 m Below Ceiling,Quadrant A Temperature 0.9 m Below Ceiling,Quadrant A Temperature 1.2 m Below Ceiling,Quadrant A Temperature 1.5 m Below Ceiling,Quadrant A Temperature 1.8 m Below Ceiling,Quadrant A Temperature 2.1 m Below Ceiling,Quadrant B Temperature 25 mm Below Ceiling,Quadrant B Temperature 0.3 m Below Ceiling,Quadrant B Temperature 0.6 m Below Ceiling,Quadrant B Temperature 0.9 m Below Ceiling,Quadrant B Temperature 1.2 m Below Ceiling,Quadrant B Temperature 1.5 m Below Ceiling,Quadrant B Temperature 1.8 m Below Ceiling,Quadrant B Temperature 2.1 m Below Ceiling,Quadrant C Temperature 25 mm Below Ceiling,Quadrant C Temperature 0.3 m Below Ceiling,Quadrant C Temperature 0.9 m Below Ceiling,Quadrant C Temperature 1.2 m Below Ceiling,Quadrant C Temperature 1.5 m Below Ceiling,Quadrant C Temperature 1.8 m Below Ceiling,Quadrant C Temperature 2.1 m Below Ceiling,Quadrant D Temperature 25 mm Below Ceiling,Quadrant D Temperature 0.3 m Below Ceiling,Quadrant D Temperature 0.6 m Below Ceiling,Quadrant D Temperature 0.9 m Below Ceiling,Quadrant D Temperature 1.2 m Below Ceiling,Quadrant D Temperature 1.5 m Below Ceiling,Quadrant D Temperature 1.8 m Below Ceiling,Quadrant D Temperature 2.1 m Below Ceiling,Doorway Temperature 0.25 m Below Lintel,Doorway Temperature 1.00 m Below Lintel,Doorway Temperature 1.25 m Below Lintel,Doorway Temperature 1.50 m Below Lintel,Doorway Temperature 1.75 m Below Lintel,Plume Temperature 0.65 m Below Ceiling,Plume Temperature 1.3 m Below Ceiling,Doorway Temperature 0.50 m Below Lintel,Doorway Temperature 0.75 m Below Lintel,Quadrant C Temperature 0.6 m Below Ceiling,Doorway Velocity 0.25 m Below Lintel,Doorway Velocity 0.50 m Below Lintel,Doorway Velocity 0.75 m Below Lintel,Doorway Velocity 1.00 m Below Lintel,Doorway Velocity 1.25 m Below Lintel,Doorway Velocity 1.50 m Below Lintel,Doorway Velocity 1.75 m Below Lintel,Plume Velocity 0.65 m Below Ceiling,Plume Velocity 1.3 m Below Ceiling,Quadrant C Pressure 0.3 m Below Ceiling,Quadrant C Pressure 1.2 m Below Ceiling,Quadrant C Pressure 2.1 m Below Ceiling,Plume Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 0.65 m Below Ceiling,Right Side Wall Total Heat Flux 1.3 m Below Ceiling,Right Side Wall Radiant Heat Flux 0.65 m Below Ceiling,Right Side Wall Radiant Heat Flux 1.3 m Below Ceiling,Plume Total Heat Flux 1.3 m Below Ceiling,Quad A Oxygen 1.8 m Below Ceiling,Quad A Oxygen 0.6 m Below Ceiling,Quad B Oxygen 0.6 m Below Ceiling,Quad B Oxygen 1.8 m Below Ceiling,Quad C Oxygen 0.6 m Below Ceiling,Quad C Oxygen 1.8 m Below Ceiling,Quad D Oxygen 0.6 m Below Ceiling,Quad D Oxygen 1.8 m Below Ceiling
712,2018-12-04 19:40:59,00:13:57,266.36,314.22,262.05,232.61,195.11,78.11,61.68,53.14,35.45,313.7,290.06,254.01,226.67,97.45,59.6,39.19,35.97,274.49,276.37,221.75,68.51,52.63,39.7,26.21,257.64,254.66,247.03,229.46,73.17,54.76,43.11,20.38,243.33,19.75,9.52,12.39,10.75,365.05,483.42,210.0,48.78,256.98,2.69,1.62,0.44,-0.06,-0.31,-0.4,-0.51,2.1,2.49,2.74,0.44,-0.04,27.73,5.76,2.69,2.91,-0.11,37.09,20.96,19.05,18.3,20.97,17.97,20.98,18.4,20.97
713,2018-12-04 19:41:00,00:13:58,238.31,313.87,262.67,233.62,196.62,76.08,60.86,53.38,35.59,318.78,289.2,253.1,225.78,97.25,58.63,39.59,35.99,271.21,278.66,221.08,67.72,52.47,38.19,26.53,255.23,254.23,248.52,230.13,73.66,55.29,43.5,20.02,244.21,19.65,9.53,12.4,10.84,363.28,471.38,210.96,47.68,258.56,2.33,1.55,0.48,0.08,-0.5,-0.56,-0.51,1.66,3.32,2.25,0.06,-0.45,30.96,4.12,3.49,2.91,0.84,37.09,20.95,19.03,18.31,20.98,17.97,20.96,18.4,20.96
714,2018-12-04 19:41:01,00:13:59,248.55,310.94,265.47,234.75,197.8,74.83,60.27,53.2,35.06,318.92,288.42,252.23,225.71,96.95,59.73,38.17,34.91,271.06,277.51,221.16,67.13,52.76,38.08,26.95,253.02,253.93,247.73,232.32,73.88,55.92,43.8,20.17,243.4,19.56,9.48,12.46,10.97,359.77,458.3,210.34,49.4,260.16,2.64,1.74,0.47,-0.47,-0.56,-0.64,-0.51,1.41,1.84,1.13,-1.07,-1.54,24.5,7.41,2.69,1.0,2.76,35.61,20.97,19.05,18.31,20.98,17.97,20.97,18.37,20.96
715,2018-12-04 19:41:02,00:14:00,226.18,301.79,263.12,235.81,198.49,78.87,60.82,52.57,35.51,318.78,284.84,250.4,225.33,97.54,60.8,39.63,33.93,268.98,275.58,219.64,67.83,52.54,37.59,26.91,252.01,254.45,248.7,233.15,74.84,55.81,44.36,19.15,243.75,19.68,9.49,12.32,11.18,361.49,451.74,212.59,50.11,260.09,1.79,1.72,0.59,0.25,-0.34,-0.48,-0.33,2.18,2.99,3.17,0.9,0.5,16.43,7.41,1.88,2.91,0.84,28.22,20.95,19.04,18.33,20.98,17.97,20.96,18.34,20.95
716,2018-12-04 19:41:03,00:14:01,230.96,308.11,261.47,238.71,201.65,76.55,60.27,52.42,36.33,317.67,287.27,250.09,226.08,98.46,62.01,41.63,33.48,268.41,274.09,219.67,68.23,52.76,37.7,26.68,251.86,256.51,250.24,234.35,74.54,55.44,43.72,19.44,244.39,19.87,9.45,12.44,11.14,362.07,463.52,215.56,50.56,261.81,2.33,1.25,0.07,-0.45,-0.56,-0.63,-0.55,2.58,2.65,2.09,-0.17,-0.35,21.28,5.76,2.69,1.0,-0.11,32.65,20.96,19.03,18.33,20.95,17.97,20.97,18.29,20.95
717,2018-12-04 19:41:04,00:14:02,218.78,308.4,263.37,238.93,204.01,74.9,58.79,52.27,37.86,314.89,291.44,250.13,226.69,97.54,62.74,40.14,33.52,269.75,274.57,220.13,68.67,52.87,38.04,26.87,250.73,256.47,250.09,234.13,74.68,55.55,43.16,19.98,244.2,19.79,9.41,12.24,11.06,365.99,467.31,213.27,49.92,261.02,1.92,1.33,-0.34,-0.39,-0.54,-0.67,-0.64,1.28,2.48,1.73,-0.51,-0.91,18.05,7.41,2.69,1.0,1.8,29.7,20.96,19.05,18.36,20.95,17.98,20.96,18.26,20.97
718,2018-12-04 19:41:05,00:14:03,204.82,299.29,266.59,237.43,201.96,76.3,57.84,52.02,38.57,316.54,289.9,250.02,226.12,97.69,62.71,38.43,34.01,268.34,273.76,220.7,67.94,52.72,39.12,26.99,252.42,255.91,249.38,233.83,74.98,54.7,42.01,18.92,243.22,19.79,9.21,12.35,11.05,362.9,449.9,212.32,49.36,258.96,2.35,1.27,-0.3,-0.52,-0.6,-0.71,-0.64,0.36,2.77,2.07,-0.11,-0.46,8.36,5.76,1.88,4.83,0.84,9.0,20.97,19.06,18.37,21.0,18.0,20.95,18.22,20.96
719,2018-12-04 19:41:06,00:14:04,192.85,289.55,262.59,221.84,195.47,79.05,55.66,51.12,38.83,310.78,289.01,247.8,222.74,98.02,61.68,37.27,33.55,267.26,273.38,219.83,67.16,52.5,39.12,26.64,252.08,256.17,248.7,234.43,75.01,54.7,40.44,18.19,242.95,19.82,9.21,12.16,11.01,359.05,428.85,209.42,49.22,257.05,2.0,0.83,-0.4,-0.39,-0.57,-0.71,-0.51,0.54,1.47,2.28,0.13,-0.21,8.36,4.12,1.88,-0.91,-0.11,6.04,20.95,19.06,18.39,20.97,18.0,20.97,18.18,20.95
720,2018-12-04 19:41:07,00:14:05,187.19,284.26,261.32,220.89,181.8,82.17,54.27,49.87,37.57,305.35,283.5,245.59,217.7,97.54,61.42,36.68,34.57,266.74,273.65,215.88,65.81,52.47,38.41,26.95,250.25,254.94,249.01,230.96,71.61,53.67,39.52,16.41,241.68,19.37,9.1,12.13,10.98,355.67,413.76,201.73,48.3,255.67,2.05,1.22,-0.52,-0.42,-0.46,-0.58,-0.46,-0.5,1.35,2.06,0.11,-0.07,5.13,5.76,1.88,4.83,1.8,7.52,20.96,19.1,18.43,20.93,18.0,20.96,18.17,20.97
721,2018-12-04 19:41:08,00:14:06,188.51,280.93,261.44,227.49,174.24,78.17,52.9,49.39,36.0,300.35,279.47,244.05,205.87,96.18,58.89,34.66,35.25,264.36,271.75,210.75,64.82,52.61,38.75,26.35,247.7,253.7,247.73,217.54,70.62,52.3,37.95,15.99,239.87,18.84,9.14,12.01,11.06,351.85,400.37,195.47,46.59,253.8,2.14,0.47,-0.35,-0.46,-0.59,-0.51,-0.58,-0.64,1.01,1.95,0.11,0.07,5.13,7.41,1.08,1.0,0.84,9.0,20.97,19.1,18.46,20.96,18.03,20.95,18.18,20.97
722,2018-12-04 19:41:09,00:14:07,189.62,278.62,259.03,229.22,153.75,74.86,53.04,49.12,34.56,294.15,275.04,240.38,193.5,95.36,56.96,35.47,34.07,261.44,268.5,199.99,63.85,51.94,38.14,26.11,246.97,252.34,245.84,195.93,67.2,51.0,36.93,14.95,238.73,18.46,9.02,12.12,10.94,351.19,387.02,187.22,45.14,248.32,1.63,-0.27,-0.35,-0.43,-0.55,-0.58,-0.52,0.44,0.96,1.89,0.23,-0.11,3.52,5.76,1.88,4.83,0.84,7.52,20.95,19.11,18.51,20.99,18.09,20.96,18.2,20.97
723,2018-12-04 19:41:10,00:14:08,171.55,275.52,257.55,229.57,138.36,71.86,53.16,48.28,33.79,287.44,270.93,235.72,181.75,92.94,56.49,32.86,33.3,258.94,265.08,189.66,63.31,51.5,38.15,26.5,244.76,250.52,241.86,178.37,64.42,49.98,33.53,14.24,231.95,18.39,8.99,12.13,11.1,350.61,375.06,180.17,44.7,241.97,1.48,0.45,0.47,-0.46,-0.37,-0.55,-0.3,0.56,1.0,1.81,0.13,-0.35,5.13,4.12,1.88,-0.91,0.84,7.52,20.96,19.12,18.57,20.98,18.16,20.97,18.29,20.95
724,2018-12-04 19:41:11,00:14:09,159.09,272.25,257.92,228.13,128.7,70.25,53.27,46.84,33.11,282.15,267.02,233.03,175.41,91.32,55.68,30.08,33.0,257.26,262.7,177.06,62.14,51.58,37.82,24.72,243.48,248.41,235.3,163.05,63.53,47.27,30.79,13.51,222.92,18.65,8.79,12.16,11.17,348.46,362.38,171.87,44.4,234.61,1.38,1.03,0.35,-0.35,-0.54,-0.51,-0.5,0.23,1.04,1.71,0.15,-0.29,5.13,5.76,1.88,1.0,0.84,6.04,20.94,19.13,18.65,20.97,18.29,20.96,18.37,20.96
725,2018-12-04 19:41:12,00:14:11,151.74,268.82,256.99,222.71,121.4,67.43,53.27,45.5,32.4,279.0,262.99,230.69,165.99,88.89,54.83,28.83,32.21,254.49,256.04,166.84,61.0,50.91,37.11,24.23,238.4,244.73,233.37,147.67,63.06,46.13,30.64,12.48,211.19,18.46,8.87,11.97,10.9,341.21,351.87,160.53,41.72,226.75,-0.59,0.75,0.17,-0.24,-0.18,-0.51,-0.44,0.57,1.15,1.39,0.03,-0.26,5.13,4.12,1.88,1.0,-0.11,6.04,20.97,19.14,18.74,21.0,18.43,20.96,18.49,20.96
726,2018-12-04 19:41:13,00:14:12,140.35,266.28,254.55,215.91,116.36,64.96,53.01,45.31,32.17,276.74,258.32,225.65,156.17,87.09,52.58,28.19,31.83,251.68,247.6,158.53,60.99,50.69,37.96,25.17,235.9,242.24,224.81,136.97,62.43,46.05,31.72,12.97,201.01,18.39,8.83,11.82,10.87,337.09,341.56,154.1,41.72,219.24,1.11,0.89,0.58,-0.33,-0.46,-0.38,-0.39,0.41,1.1,1.5,0.13,-0.35,3.52,5.76,2.69,-0.91,0.84,4.56,20.96,19.17,18.84,20.98,18.59,20.96,18.63,20.95
727,2018-12-04 19:41:14,00:14:13,147.35,263.22,253.01,216.36,112.45,61.91,52.52,44.71,32.01,274.47,254.68,220.26,147.63,85.54,48.95,28.79,31.64,247.69,240.15,154.16,60.03,50.2,37.43,24.52,233.67,239.26,214.59,129.64,61.61,45.93,31.49,13.31,193.57,18.2,8.64,11.86,11.02,334.06,331.82,147.66,42.39,214.52,1.44,0.99,0.42,-0.43,-0.51,-0.47,-0.44,0.69,1.06,1.42,0.1,-0.28,1.9,4.12,2.69,-0.91,0.84,9.0,20.94,19.21,18.93,20.93,18.75,20.97,18.77,20.96
728,2018-12-04 19:41:15,00:14:14,141.52,261.28,251.51,212.41,105.48,60.0,51.42,43.34,31.79,271.83,251.65,216.77,141.58,83.27,48.55,28.75,32.05,244.47,234.49,149.69,59.37,49.02,36.2,24.11,232.73,236.21,206.11,124.32,60.44,46.12,32.44,12.71,185.58,18.38,8.6,12.08,10.9,332.85,325.38,141.38,42.28,207.09,1.64,1.01,0.57,-0.06,-0.56,-0.3,-0.33,0.77,0.96,1.51,0.16,-0.12,3.52,4.12,0.28,-0.91,-0.11,7.52,20.98,19.24,19.07,20.96,18.92,20.96,18.94,20.95
729,2018-12-04 19:41:16,00:14:15,129.06,259.0,249.55,193.12,99.16,58.19,50.64,42.26,31.98,268.7,248.42,210.91,133.82,81.28,47.95,28.07,32.61,241.37,230.21,146.73,58.26,48.13,35.75,24.18,231.1,232.13,200.31,119.31,58.19,44.56,31.23,12.36,180.51,18.46,8.71,11.97,10.94,322.22,316.3,137.83,41.94,200.65,1.45,1.05,-0.17,-0.42,-0.48,-0.5,-0.4,0.23,0.97,1.29,0.05,-0.22,5.13,4.12,2.69,1.0,0.84,7.52,20.96,19.28,19.19,20.97,19.08,20.97,19.1,20.96
730,2018-12-04 19:41:17,00:14:16,126.77,256.42,247.79,193.69,92.94,55.51,48.8,41.07,32.66,265.76,245.38,198.79,127.14,80.85,48.4,27.66,32.69,236.9,228.55,141.48,56.69,48.02,35.64,24.64,229.74,228.99,195.31,114.81,57.75,43.63,31.2,14.8,174.97,18.53,8.6,12.12,10.82,318.74,308.75,134.14,42.72,194.58,1.61,0.86,0.5,-0.46,-0.42,-0.36,-0.39,0.7,0.93,1.36,0.15,-0.19,3.52,5.76,1.08,-0.91,-0.11,6.04,20.97,19.32,19.32,20.95,19.26,20.97,19.24,20.95
731,2018-12-04 19:41:18,00:14:17,116.33,254.59,238.87,185.33,87.53,55.32,47.72,40.44,32.51,263.94,242.9,188.29,121.98,79.09,48.84,27.85,32.77,232.89,226.77,136.43,55.29,47.58,35.27,24.6,227.81,226.04,188.86,109.91,56.35,43.6,30.86,14.31,170.27,18.72,8.59,12.08,10.85,320.38,302.02,129.7,42.83,190.03,1.36,0.6,0.44,-0.24,-0.37,-0.46,-0.39,-0.32,0.9,1.26,-0.03,-0.18,1.9,2.47,3.49,2.91,-1.07,6.04,20.94,19.39,19.47,20.96,19.41,20.97,19.41,20.97
732,2018-12-04 19:41:19,00:14:18,110.2,252.3,232.18,176.73,84.66,54.21,46.87,40.02,31.19,261.84,239.47,181.34,117.68,78.31,48.21,27.73,32.91,230.32,223.77,131.35,54.1,47.35,34.48,24.52,225.27,223.27,181.44,104.75,54.76,42.92,30.25,15.03,165.55,18.72,8.51,12.04,10.82,316.57,296.42,124.31,42.9,184.08,1.39,-0.5,0.6,-0.41,-0.18,-0.56,-0.51,-0.75,0.96,1.29,0.2,-0.17,5.13,-0.82,1.08,2.91,-0.11,4.56,20.96,19.44,19.59,20.95,19.55,20.96,19.53,20.97
733,2018-12-04 19:41:20,00:14:19,121.17,249.45,228.13,177.46,80.33,52.48,46.16,39.73,30.7,259.34,231.31,176.6,114.59,77.58,47.65,26.86,33.06,227.89,221.61,128.61,53.29,46.39,34.18,24.26,222.73,221.22,174.34,101.28,53.33,42.85,29.91,16.59,159.23,18.69,8.52,11.97,10.86,311.12,291.23,119.12,42.61,177.06,1.27,-0.04,0.59,-0.26,0.2,-0.61,-0.36,-0.46,0.96,1.19,0.18,-0.24,3.52,2.47,1.88,2.91,0.84,3.08,20.96,19.49,19.69,20.95,19.67,20.97,19.66,20.96
734,2018-12-04 19:41:21,00:14:20,101.73,246.75,219.94,163.55,77.74,52.78,45.57,38.54,30.82,257.77,228.74,173.1,113.19,77.84,47.18,26.72,32.5,225.55,218.88,124.5,52.67,45.17,34.45,23.96,221.03,218.79,167.29,97.89,51.59,42.33,30.37,16.78,154.78,18.57,8.51,11.89,10.78,302.81,287.05,114.05,41.45,169.15,1.37,0.58,0.13,-0.26,-0.21,-0.58,-0.4,-0.96,1.33,1.26,0.11,-0.25,5.13,2.47,1.08,1.0,-1.07,4.56,20.95,19.53,19.81,20.99,19.8,20.96,19.76,20.96
735,2018-12-04 19:41:22,00:14:21,91.18,243.85,217.21,163.09,73.48,51.82,45.2,37.19,30.37,255.83,225.71,168.29,111.18,76.78,47.06,26.79,31.6,222.71,217.1,121.92,52.44,45.24,34.48,24.11,219.85,216.55,161.88,95.24,49.89,41.74,30.37,17.7,148.48,18.68,8.4,11.81,10.85,301.56,280.09,109.34,41.01,163.82,1.21,0.71,-0.28,-0.32,-0.21,-0.51,-0.36,-0.56,1.0,1.19,0.11,-0.35,6.75,0.82,1.88,4.83,0.84,4.56,20.96,19.61,19.9,20.94,19.92,20.96,19.85,20.95
736,2018-12-04 19:41:23,00:14:22,94.29,241.74,212.22,156.77,71.64,50.33,44.94,36.85,30.1,252.45,220.85,160.9,107.91,75.75,45.98,28.22,31.56,221.0,215.8,119.45,52.55,44.57,34.89,23.69,217.72,214.0,155.56,93.02,48.33,41.36,30.03,17.92,142.29,18.84,8.52,11.81,10.78,296.97,275.98,105.23,41.09,157.96,1.14,0.89,0.4,-0.58,-0.53,-0.5,-0.39,-0.31,0.89,1.29,0.15,-0.35,3.52,0.82,1.08,-0.91,-0.11,6.04,20.95,19.66,20.0,20.93,20.01,20.97,19.93,20.97
737,2018-12-04 19:41:24,00:14:23,97.8,239.34,207.51,150.03,70.04,49.79,45.02,36.94,29.17,248.97,217.26,158.59,103.37,73.67,43.77,28.95,31.27,218.58,212.27,117.15,52.41,43.87,34.34,23.96,216.1,211.35,146.97,92.41,47.16,41.11,30.45,19.22,137.87,18.72,8.44,11.7,10.82,289.41,271.08,101.13,41.27,150.18,1.31,1.04,0.54,0.25,-0.54,-0.43,-0.33,0.17,0.85,1.04,0.03,-0.3,3.52,2.47,2.69,2.91,0.84,4.56,20.96,19.74,20.08,20.95,20.09,20.97,20.02,20.96
738,2018-12-04 19:41:25,00:14:24,88.21,236.87,207.72,149.25,69.95,50.48,45.64,37.52,28.85,245.35,212.64,155.15,99.66,70.39,42.49,30.4,30.28,216.81,207.84,115.64,52.18,43.34,34.4,23.87,214.18,209.12,141.2,90.59,46.44,41.28,31.53,19.51,133.21,18.84,8.37,11.82,10.67,288.82,266.17,97.7,41.17,142.66,1.16,1.03,0.25,-0.37,-0.33,-0.45,-0.35,-0.57,0.9,0.97,0.11,-0.32,3.52,2.47,1.08,1.0,-0.11,4.56,20.97,19.8,20.15,20.94,20.16,20.97,20.08,20.96
739,2018-12-04 19:41:26,00:14:25,87.12,235.32,204.14,136.67,67.46,50.48,45.3,37.29,28.66,242.75,206.47,149.23,98.63,68.41,41.11,29.72,30.24,214.65,206.24,113.71,52.58,43.26,34.77,23.61,212.16,205.12,134.19,88.46,46.22,41.8,31.98,20.0,128.77,18.49,8.4,12.0,10.7,287.81,261.5,94.52,40.93,138.95,1.14,0.89,-0.23,-0.49,-0.34,-0.47,-0.26,-0.37,0.8,1.01,0.0,-0.44,1.9,4.12,0.28,1.0,0.84,4.56,20.94,19.88,20.21,20.97,20.23,20.96,20.14,20.97
740,2018-12-04 19:41:27,00:14:26,86.09,233.17,200.59,128.67,65.58,50.66,44.63,37.0,28.06,241.89,204.68,147.94,96.45,66.57,40.96,29.87,30.54,212.75,202.85,109.85,52.62,42.7,34.81,23.61,209.8,201.77,130.21,86.03,46.66,41.58,32.92,18.98,124.95,18.53,8.44,12.12,10.78,288.41,257.73,90.81,40.04,134.62,1.24,0.75,-0.31,-0.26,-0.4,-0.39,-0.53,0.17,0.88,1.24,0.19,-0.2,3.52,0.82,0.28,-2.82,0.84,4.56,20.96,19.95,20.27,20.99,20.3,20.96,20.18,20.97
741,2018-12-04 19:41:28,00:14:27,81.57,230.86,198.53,127.47,63.86,50.22,44.68,36.55,28.25,241.52,203.92,146.28,93.36,65.11,40.3,29.5,30.85,210.74,198.05,106.37,51.7,41.93,34.93,23.35,207.94,196.2,127.18,83.76,47.37,41.84,33.3,17.42,120.57,18.38,8.32,11.89,10.7,281.04,254.09,87.61,39.37,132.85,1.32,0.95,0.33,-0.06,-0.21,-0.54,-0.51,-0.83,0.8,1.11,0.13,-0.2,1.9,4.12,2.69,1.0,0.84,4.56,20.96,20.01,20.32,20.96,20.34,20.96,20.24,20.97
742,2018-12-04 19:41:29,00:14:28,80.94,228.51,196.77,124.4,61.95,50.29,43.89,36.36,28.44,237.82,198.81,141.33,90.71,63.78,39.81,27.5,31.25,207.99,192.09,103.89,50.55,41.03,34.32,21.9,205.8,191.16,123.06,81.78,46.85,41.13,32.8,16.73,116.03,18.11,8.29,11.66,10.55,278.93,247.41,83.64,38.17,130.22,1.26,0.9,0.31,0.42,-0.15,-0.6,-0.46,-0.23,0.87,0.9,-0.02,-0.26,5.13,4.12,1.08,1.0,0.84,4.56,20.95,20.08,20.36,20.98,20.39,20.98,20.3,20.97
743,2018-12-04 19:41:30,00:14:29,71.76,226.88,194.63,118.12,60.7,50.11,43.07,36.32,28.44,235.33,193.2,140.2,88.32,64.29,40.18,26.86,31.59,206.08,187.54,102.89,49.37,40.32,34.66,22.51,203.63,189.63,121.75,79.54,46.74,41.24,32.54,16.58,113.17,18.58,8.3,11.82,10.56,278.09,244.12,81.2,38.18,128.8,1.13,0.89,-0.23,-0.24,-0.47,-0.4,-0.47,-0.47,1.04,0.98,0.04,-0.19,3.52,4.12,1.88,1.0,0.84,4.56,20.97,20.17,20.4,20.98,20.43,20.96,20.33,20.97
744,2018-12-04 19:41:31,00:14:30,73.11,224.5,192.8,119.8,60.62,49.44,42.7,35.69,28.36,233.7,190.18,139.78,86.38,64.95,40.59,26.86,31.25,204.29,183.42,100.56,48.59,39.58,34.85,22.62,203.17,186.88,119.73,78.51,46.88,41.13,32.28,17.38,110.78,18.86,8.32,11.73,10.51,277.37,241.47,78.98,38.39,126.99,1.27,0.91,0.45,0.08,-0.38,-0.39,-0.38,-0.49,1.03,1.06,0.15,-0.11,1.9,0.82,2.69,-0.91,-0.11,1.6,20.97,20.23,20.44,20.93,20.45,20.97,20.37,20.96
745,2018-12-04 19:41:32,00:14:31,67.57,222.45,190.24,120.17,59.78,49.07,42.81,35.13,28.02,232.57,187.51,135.94,84.28,64.7,41.18,27.08,30.99,202.16,182.46,98.68,47.59,39.5,35.15,22.55,202.49,182.56,117.05,77.3,47.25,40.38,31.79,18.33,108.44,19.05,8.2,11.73,10.54,275.81,239.92,77.11,38.24,126.91,1.41,0.32,-0.31,-0.35,-0.43,-0.39,-0.38,-0.81,0.84,0.98,0.1,-0.22,3.52,4.12,1.08,2.91,0.84,3.08,20.95,20.29,20.48,20.98,20.49,20.96,20.4,20.96
746,2018-12-04 19:41:33,00:14:32,72.08,220.51,184.21,113.81,59.63,48.14,42.63,34.41,27.79,229.58,182.31,133.53,83.59,64.88,41.52,27.2,30.62,199.91,180.63,96.69,46.77,39.91,34.77,22.4,201.38,179.81,114.4,76.2,46.66,39.94,32.05,18.94,106.45,18.95,8.21,11.66,10.59,271.59,237.03,74.55,37.62,125.42,0.82,0.71,0.13,-0.12,-0.46,-0.6,-0.4,-0.58,0.89,0.91,0.07,-0.31,3.52,4.12,1.88,1.0,0.84,1.6,20.98,20.32,20.5,20.98,20.51,20.96,20.43,20.96
747,2018-12-04 19:41:34,00:14:33,65.47,218.16,180.93,110.95,57.61,47.0,41.37,33.97,27.54,227.47,178.12,131.54,83.92,64.59,42.05,26.79,30.51,198.27,177.89,94.89,46.37,40.48,35.15,22.78,200.01,176.57,113.37,76.14,46.04,39.23,32.13,19.25,104.15,18.9,8.28,11.57,10.51,271.76,233.88,72.93,38.13,124.03,1.13,0.78,0.17,-0.45,-0.47,-0.51,-0.43,0.72,0.84,1.01,0.05,-0.28,5.13,4.12,1.88,1.0,-0.11,3.08,20.97,20.37,20.53,20.97,20.54,20.96,20.47,20.95
748,2018-12-04 19:41:35,00:14:34,63.56,215.96,179.17,108.73,57.02,46.93,40.1,33.44,27.76,226.4,176.29,129.55,83.52,63.53,42.38,26.49,30.55,196.86,175.52,94.01,45.93,40.74,35.38,22.25,198.37,172.61,111.96,73.24,45.33,38.75,31.87,19.59,101.75,18.98,8.13,11.5,10.63,272.73,231.96,71.1,37.5,121.75,1.19,0.84,0.27,0.2,-0.43,-0.52,-0.38,0.78,0.94,0.88,0.01,-0.27,3.52,-0.82,1.88,-0.91,-0.11,3.08,20.95,20.4,20.54,20.97,20.56,20.96,20.49,20.96
749,2018-12-04 19:41:36,00:14:35,56.29,214.17,176.34,110.83,56.58,46.77,39.5,32.99,27.61,225.04,172.66,126.92,82.05,63.41,42.08,26.22,30.28,195.37,174.45,92.75,45.88,41.07,34.88,22.55,196.65,168.63,109.06,70.89,45.29,38.74,31.49,19.78,99.24,19.17,8.47,11.54,10.54,273.62,229.8,69.85,38.02,120.55,1.11,0.71,0.17,0.08,-0.21,-0.46,-0.42,0.46,0.86,0.95,0.17,-0.19,0.29,2.47,1.88,-0.91,0.84,4.56,20.96,20.42,20.57,20.96,20.57,20.97,20.51,20.96
750,2018-12-04 19:41:37,00:14:36,54.95,212.26,171.29,110.61,55.5,46.18,39.83,32.61,27.6,222.6,168.07,124.67,81.05,62.67,42.56,25.57,29.14,193.72,172.95,91.35,46.18,41.14,35.07,22.77,195.0,167.75,107.16,69.49,44.61,39.22,31.52,19.16,97.32,19.44,8.67,11.54,10.59,271.1,226.78,68.06,37.54,117.65,1.12,0.59,-0.13,-0.22,-0.38,-0.3,-0.51,0.74,1.02,0.84,0.01,-0.5,3.52,2.47,1.08,2.91,-1.07,4.56,20.96,20.46,20.57,20.95,20.59,20.97,20.53,20.95
751,2018-12-04 19:41:38,00:14:37,57.32,210.94,166.99,104.21,55.14,45.56,39.69,32.69,27.46,221.44,166.29,123.15,79.63,61.29,43.27,26.71,28.21,191.94,169.95,89.04,46.67,40.66,34.78,23.39,193.26,166.77,103.91,68.73,44.37,39.2,31.38,19.17,95.22,19.1,8.78,11.5,10.59,272.03,224.28,66.63,37.69,115.38,1.1,0.66,-0.36,-0.12,-0.36,-0.52,-0.62,0.88,0.86,1.04,0.15,-0.2,1.9,2.47,1.88,-0.91,-0.11,3.08,20.95,20.46,20.59,20.96,20.6,20.97,20.55,20.97
752,2018-12-04 19:41:39,00:14:38,53.92,209.25,166.11,105.39,55.58,45.48,39.99,32.91,26.81,220.41,164.23,121.01,78.3,61.98,43.9,28.29,27.08,190.44,167.77,86.91,46.7,40.47,34.55,23.38,191.76,164.79,101.43,67.73,43.95,39.19,31.49,19.21,93.08,18.93,8.73,11.45,10.42,272.84,223.39,65.15,37.38,114.62,1.1,0.51,-0.27,-0.12,-0.31,-0.45,-0.5,0.95,0.88,1.0,0.15,-0.25,1.9,0.82,1.08,-0.91,-0.11,3.08,20.96,20.49,20.6,20.92,20.62,20.96,20.57,20.96
